url,name,phones,emails,general_director,type_of_company,registration_date_datetime,registration_date_timestamp,founders,inn,ogrn,kpp,okpo,okato,oktmo,okogu,postal_code,address
юнион-моторс.рф,None,+71792995898&+79299847470&+79774749850&+76614879855&+74955324882&+71792995835,unionmotorsmsk@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
трансметомск.рф,"ООО ""ТРАНСМЕТ ОМСК""",+79136504601&+73812502961,None,Мачулин Иван Анатольевич,LEGAL,2013-11-01,1383264000,None,5506228217,1135543050950,550701001,11899989,52401364000,52701000001,4210014,644015,"г Омск, ул 22 Декабря, д 92, помещ 30"
суперкат68.рф,ИП Иванов Андрей Александрович,+74705882352&+79581119059&+71764705882&+78039215686,None,Иванов Андрей Александрович,INDIVIDUAL,2017-12-25,1514160000,None,231900483413,317237500436862,None,0124498531,03426371000,03726000001,4210015,354000,"Краснодарский край, г Сочи"
ярославль.мопеды.рф,None,+78312140071&+70412667017&+78652222529&+78462155030&+73842233650&+73422250512&+74951822247&+74951092430&+78887598510&+73952199257&+78442775030&+75701998302&+78622256344&+78123856972&+78642034543&+74852606140&+79939936214&+73452212235&+73822484180&+73912269280&+73412269209&+78138936804&+72617407101&+73472001018&+79215972622&+73833125030&+74951351543&+78432074737&+73852224195&+78216895016&+76164381414&+73433025030&+78332204725&+74912576125&+79702989095&+75345764291&+78612071418&+73812993245&+73249056741&+73512256645&+76427979684&+73964100921,hr@mopedi.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
чёс-авто.рф,ИП Чёс Константин Александрович,+71792985787&+79623358666,None,Чёс Константин Александрович,INDIVIDUAL,2008-04-25,1209081600,None,250705595001,308250711600011,None,0159150809,05411000000,05711000001,4210015,692031,"Приморский край, г Лесозаводск"
шкода-новосибирск.рф,"ООО ""ОБЬ""",+73832095595&+73832078097&+74995191324,None,Бугров Вадим Сергеевич,LEGAL,2022-01-25,1643068800,None,5404234589,1225400002057,540401001,56782782,50401377000,50701000001,4210014,630108,"г Новосибирск, ул Станционная, д 53"
красноярск-автосалон.рф,"ООО ""СИБИРЬ - К""",+74092690154&+74092690147&+74092692154&+73919863445&+73919868736&+74092692147,team@tilda.cc,Семенова Алена Валерьевна,LEGAL,2021-04-26,1619395200,None,2462070655,1212400011229,246601001,58231313,04401377000,04701000001,4210014,660020,"660020, Красноярский край, Г.О. ГОРОД КРАСНОЯРСК, Г КРАСНОЯРСК, УЛ КАРАУЛЬНАЯ, Д. 47, ЭТАЖ 1 ПОМЕЩ. 1(ЧАСТЬ) КОМ. 60"
авто-тайга.рф,"ООО ""ОБЬ""",+73832078818,None,Бугров Вадим Сергеевич,LEGAL,2022-01-25,1643068800,None,5404234589,1225400002057,540401001,56782782,50401377000,50701000001,4210014,630108,"г Новосибирск, ул Станционная, д 53"
уфа-выкуп-авто.рф,None,+79279660909&+73298056258&+71792986873&+73472660909,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ац-новосибирск.рф,"ООО ""ОБЬ""",+73832079198,None,Бугров Вадим Сергеевич,LEGAL,2022-01-25,1643068800,None,5404234589,1225400002057,540401001,56782782,50401377000,50701000001,4210014,630108,"г Новосибирск, ул Станционная, д 53"
приоритет-моторс.рф,"ООО ""ОБЬ""",+73919899299,None,Бугров Вадим Сергеевич,LEGAL,2022-01-25,1643068800,None,5404234589,1225400002057,540401001,56782782,50401377000,50701000001,4210014,630108,"г Новосибирск, ул Станционная, д 53"
яртрансфер.рф,None,+79206558899,x14@8.VB&x10@W.Bhf&xfb@7.Nm,None,None,None,None,None,None,None,None,None,None,None,None,None,None
империявыкупа.рф,"ООО ""ИМПЕРИЯ ВЫКУПА""",+71764705882&+79099999999&+74957908874&+74957908743&+78039215686&+79037908743&+74705882352,info@avtoskupk.ru,Илюхин Илья Юрьевич,LEGAL,2021-03-04,1614816000,None,9706013544,1217700097636,770601001,47436265,45286596000,45384000000,4210014,119180,"119180, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЯКИМАНКА, УЛ БОЛЬШАЯ ПОЛЯНКА, Д. 42, СТР. 1, ЭТАЖ/ПОМЕЩ. 1/III, КОМ./ОФИС 11/12"
cenzs.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
cars-markt.ru,None,+74957218088&+78007000608&+78123854136,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changan-tissauto.ru,None,+73852299000,info@lego-car.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changan-petersburg.ru,None,+78125011876,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
carsar.su,None,+78452489999,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changan-perm.ru,None,+71507336502&+73422584803&+71153182282&+75337983169&+73472161221,info@demidich.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changanomsk.ru,None,+73812330730,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-avtoruss.ru,None,+74952761234,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-borishof.ru,None,+76766085122&+72784139074&+78568304159&+74955402540&+74660596956&+74004205785&+79379331506&+77059796274,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-avtogermes.ru,None,+76766085122&+74954281295&+72784139074&+78568304159&+79379331506&+74660596956&+74004205785&+77059796274&+74954281292,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-forpost.ru,None,+76766085122&+73476772100&+72784139074&+78568304159&+79379331506&+74660596956&+74004205785&+77059796274,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-avtomaster.ru,None,+76766085122&+72784139074&+78568304159&+79379331506&+74660596956&+74004205785&+77059796274&+78412455111,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-favorit.ru,None,+76766085122&+72784139074&+74951862429&+78568304159&+79379331506&+74660596956&+74004205785&+77059796274,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-asavto-volga.ru,None,+76766085122&+72784139074&+78568304159&+79379331506&+74660596956&+74004205785&+77059796274&+78462150007&+78452659500&+78482555424,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-ekb.ru,None,+73432989930&+73433821103,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-iat.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changanufa.ru,None,+73422584803&+75337983169&+73472161221,info@demidich.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-abakan.ru,None,+70989278685&+76440296775&+73902202022,chery.abakan@gmail.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-major.ru,None,+76766085122&+72784139074&+74951167435&+78568304159&+79379331506&+74660596956&+74004205785&+77059796274&+73333333333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
cartat.ru,"ООО ""СПЕКТР""",+73968435822&+78005001156,promo@qorix.ru&info@cartat.ru,Шилова Анна Викторовна,LEGAL,2016-05-30,1464566400,None,1657225323,1161690107798,166001001,02849834,92401380000,92701000001,4210014,420088,"г Казань, пр-кт Победы, д 212 к 2"
chery-penza.ru,None,+78412455222&+78412455111,sales@am58.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chevrolet-tver.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chevrolet-auto.com,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chevroletauto-ufa.ru,None,+73472870202&+75142462135,alena.tarasik@lada-forward-auto.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery72.ru,None,+73452390639,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
cerviceauto.ru,"ООО ""СЕРВИС АВТО""",+74092692154&+74092690147&+78006009590&+74092690154&+74092692147,info@roadtrust.ru&team@tilda.cc&info@cerviceauto.ru,Ратчин Алексей Сергеевич,LEGAL,2022-03-11,1646956800,None,1674001355,1221600017198,167401001,73174191,92257000005,92657405106,4210014,423872,"423872, Республика Татарстан (Татарстан), М.Р-Н ТУКАЕВСКИЙ, С.П. АЗЬМУШКИНСКОЕ, С СТАРЫЕ ГАРДАЛИ, УЛ ЦЕНТРАЛЬНАЯ, Д. 63"
cat59.ru,"ООО ""КАТ""",+73422986777&+79504415199&+79519357777,catrade59@yandex.ru&selecat@yandex.ru,Маргарян Артур Маргарович,LEGAL,2017-02-01,1485907200,None,5903130338,1175958003693,590301001,06515171,57401365000,57701000001,4210014,614046,"г Пермь, ул Барамзиной, д 54, кв 12"
carro.ru,"ООО ""Ю-СТАЙЛ""",+74995191324,support@carro.ru,Ксенофонтов Максим Борисович,LEGAL,2017-01-31,1485820800,None,7724398974,1177746078916,772301001,06478257,45290594000,45396000000,4210011,115432,"г Москва, ул Сайкина, д 19, помещ I ком 5"
chery.ru,None,+76766085122&+79080579367&+79379331506&+74660596956&+74004205785&+72953624431&+78005559998&+76679146505&+71681893785,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery24-agat.ru,None,+76766085122&+72784139074&+78568304159&+79379331506&+74660596956&+74004205785&+77059796274&+73912051111,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chevrolet-kemerovo.ru,None,+73842900790,info@topcar42.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery33.ru,None,+79100909096&+74922332233,fedotov-ae@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
cherykrasnoyarsk.ru,None,+73912902220&+71053325548,avangard.chery@mail.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chnb.ru,None,+74755526766&+74752485182,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery-ufa.ru,None,+73472461969&+75337983169&+73422584803&+79073764044&+73472161221,info@demidich.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changan-avtomir-dmitrovka.ru,"ООО ""АМКАПИТАЛ""",+74958593937&+74959569381,None,Петров Владимир Николаевич,LEGAL,2006-08-09,1155081600,None,7708607959,5067746028312,771801001,96570707,45263564000,45305000000,4210014,107497,"г Москва, ул Иркутская, д 5/6 стр 1, помещ 218"
chili-service24.ru,None,+78007007011&+78005508910&+78124457461,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chevrolet-favorit.ru,None,+74999519602&+74951913856&+74999519611&+73915949068&+77741124305&+74952600849,info@favorit-motors.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
citroen-aspec.ru,None,+79833950458&+73412209572&+74150683084,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
citroen-autoliga.ru,None,+78312200010&+79833950458&+72136064232,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
changan-moscow.ru,"АО ""АВИЛОН АГ""",+79153306263&+74957301115&+74705882352&+71792111159&+78039215686&+77242773817&+74957303344&+71764705882&+74957303334,evgeniy.prohorov@avilon.ru&dmitry.ivanov@avilon.ru&andrey.borisov@avilon.ru&anastasiya.motrich@avilon.ru&alexandr.solonchuk@avilon.ru&maksim.kalenov@avilon.ru&Maxim.Pronin@avilon.ru,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
citroen-avtogermes.ru,None,+79833950458&+74959871053,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
citroen-avtoliga.ru,None,+78312200010&+79833950458&+72136064232,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chevrolet-taskomotors.ru,None,+73473201101,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
cp-avtomir.ru,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
chery42.ru,"ООО ""АЙ-БИ-ЭМ""",+73842900262&+74951279214,None,Пронин Денис Александрович,LEGAL,2000-12-26,977788800,None,4207055973,1024200717320,420501001,48646177,32401362000,32701000001,4210014,650040,"г Кемерово, ул Баумана, д 57Б"
chery-sim.ru,"ООО ПКФ ""СИМ""",+74957252299,None,Соколов Александр Сергеевич,LEGAL,2013-12-18,1387324800,None,7743910570,5137746211280,772601001,11430123,45296575000,45920000000,4210014,117105,"117105, ГОРОД МОСКВА, Ш. ВАРШАВСКОЕ, Д. 26, СТР. 11, ЭТ 2 КОМ 201 ПОМ 72Е"
cheryavilon.ru,"АО ""АВИЛОН АГ""",+74957303377&+79153306263&+77242773817&+71792119276&+73478141014,None,Никонов Александр Васильевич,LEGAL,1997-02-27,857001600,None,7705133757,1027700000151,772201001,46420693,45290590000,45395000000,4210011,109316,"109316, Г.Москва, ПР-КТ ВОЛГОГРАДСКИЙ, Д. 41, К. 1, ОФИС ПРАВЛЕНИЕ"
